TreeID,StandID,Plot,Tag,PrevPSPTag,PrevHOM,PrevDBH,PrevMS,PrevRT,PrevLA,Species,PrevStatus,PrevComments,gx,gy,PrevMainStem,PrevMulti,CrownScorch,CharUp,CharSide1,CharSide2,CharDown,PrevYear
100096,RS31,0004,100096,,137,1.2,,,,VAPA,1,,4.118,116.129,100095,Y,,,,,,
100975,RS31,0008,100975,,137,1,,,,RHMA,1,,10.37,209.533,100974,Y,,,,,,
101410,RS31,0009,101410,,137,2.6,,,,RHMA,1,,23.557,239.214,101409,Y,,,,,,
301197,RS31,0000,301197,,137,1.1,,,,THPL,1,,4.955,2.529,301197,N,,,,,,
100913,RS31,0008,100913,,137,1.5,,,,RHMA,1,,7.037,224.902,100913,N,,,,,,
100973,RS31,0008,100973,,137,1.2,,,,RHMA,1,,9.986,211.084,100973,N,,,,,,
101498,RS31,0009,101498,,137,1.1,,,,RHMA,1,MAIN TRUNK SNAPPED BELOW DBH,13.625,229.348,101497,Y,,,,,,
200584,RS31,0000,200584,,137,1.6,,,,TSHE,1,,3.959,8.592,200584,N,,,,,,
100334,RS31,0009,100334,,137,1,,,,RHMA,1,,5.745,247.169,100334,N,,,,,,
100961,RS31,0008,100961,,137,1.6,,,,RHMA,1,,22.289,212.693,100960,Y,,,,,,
101432,RS31,0009,101432,,137,4.8,,,,RHMA,1,,22.443,235.362,101432,Y,,,,,,
1600610,RS31,0000,1600610,,137,1.4,,,,TSHE,1,,1.351,10.866,1600610,N,,,,,,
200030,RS31,0004,200030,,137,1.2,,,,VAPA,1,,9.498,123.067,200029,Y,,,,,,
200691,RS31,0000,200691,,137,1.4,,,,TSHE,1,,3.787,5.045,200692,Y,,,,,,
100834,RS31,0002,100834,,137,22.8,,,,TSHE,1,,11.048,55.188,100834,N,,,,,,
100495,RS31,0009,100495,,137,1.2,,,,TSHE,1,NURSE,15.954,237.586,100495,N,,,,,,
100920,RS31,0008,100920,,137,2.1,,,,ACCI,1,2 STEMS,4.981,222.76,100920,Y,,,,,,
101102,RS31,0001,101102,,137,2.8,,,,TSHE,1,,2.747,38.17,101102,N,,,,,,
200772,RS31,0007,200772,,137,15,,,,TSHE,1,,22.432,182.597,200772,N,,,,,,
100500,RS31,0009,100500,,137,1.2,,,,RHMA,1,,21.259,240.02,100500,Y,,,,,,
200568,RS31,0001,200568,,137,5.5,,,,TSHE,1,,2.443,41.322,200568,N,,,,,,
101403,RS31,0009,101403,,137,1.5,,,,RHMA,1,,22.894,239.804,101402,Y,,,,,,
100351,RS31,0009,100351,,137,6.5,,,,RHMA,1,,6.669,245.101,100351,N,,,,,,
100325,RS31,0009,100325,,137,5,,,,RHMA,1,,10.651,246.761,100325,Y,,,,,,
200097,RS31,0003,200097,,137,34.8,,,,TSHE,1,,16.061,92.65,200097,N,,,,,,
1600623,RS31,0000,1600623,,137,1.2,,,,THPL,1,NURSE,1.547,7.562,1600623,N,,,,,,
200551,RS31,0000,200551,,137,3.6,,,,TSHE,1,,2.039,9.112,200551,Y,,,,,,
200675,RS31,0000,200675,,137,1.8,,,,TSHE,1,,1.639,0.127,200675,N,,,,,,
200337,RS31,0006,200337,,137,1,,,,ACCI,1,,16.417,169.93,200337,N,,,,,,
501045,RS31,0000,501045,,137,1.3,,,,TSHE,1,,4.778,1.732,501045,N,,,,,,
200528,RS31,0000,200528,,137,1.5,,,,VAPA,1,,5.104,13.419,200514,Y,,,,,,
200172,RS31,0005,200172,,137,5.5,,,,ACMA,1,,9.138,127.853,200172,N,,,,,,
100366,RS31,0009,100366,,137,3.7,,,,RHMA,1,,11.651,244.886,100366,N,,,,,,
100910,RS31,0009,100910,,137,2,,,,RHMA,1,,7.178,225.079,100910,Y,,,,,,
200323,RS31,0006,200323,,137,47.4,,,,TSHE,1,,7.649,171.651,200323,N,,,,,,
200736,RS31,0007,200736,,137,27.2,,,,PSME,1,,9.598,193.263,200736,N,,,,,,
301178,RS31,0007,301178,,137,1.2,,,,RHMA,1,,0.522,183.288,301177,Y,,,,,,
100345,RS31,0009,100345,,137,1.6,,,,RHMA,1,,0.023,245.876,100344,Y,,,,,,
100845,RS31,0001,100845,,137,30.5,,,,TSHE,1,,12.289,46.214,100845,N,,,,,,
100483,RS31,0009,100483,,137,1.4,,,,RHMA,1,,15.678,237.308,100481,Y,,,,,,
100364,RS31,0009,100364,,137,2.4,,,,RHMA,1,,11.199,244.757,100364,N,,,,,,
100648,RS31,0008,100648,,137,5,,,,RHMA,1,,9.376,212.118,100648,N,,,,,,
101136,RS31,0000,101136,,137,9.5,,,,TSHE,1,,6.345,18.739,101136,N,,,,,,
200133,RS31,0005,200133,,137,1,,,,VAPA,1,,12.023,139.206,200132,Y,,,,,,
200102,RS31,0006,200102,,137,22,,,,TSHE,1,,22.646,154.95,200102,N,,,,,,
100873,RS31,0001,100873,,137,1.6,,,,TSHE,1,,12.492,25.613,100873,N,,,,,,
200659,RS31,0000,200659,,137,2.7,,,,TSHE,1,,0.633,5.427,200659,N,,,,,,
200215,RS31,0008,200215,,137,1.8,,,,RHMA,1,,5.646,203.155,200214,Y,,,,,,
200161,RS31,0005,200161,,137,5,,,,TSHE,1,NURSE,22.108,133.11,200161,N,,,,,,
200553,RS31,0000,200553,,137,1.8,,,,TSHE,1,,2.331,8.692,200553,N,,,,,,
101159,RS31,0000,101159,,137,1.2,,,,RHMA,1,,6.001,15.598,101159,N,,,,,,
100967,RS31,0008,100967,,137,27.7,,,,TSHE,1,,17.456,210.536,100967,N,,,,,,
200173,RS31,0005,200173,,137,6,,,,TSHE,1,,10.643,126.288,200173,N,,,,,,
200091,RS31,0003,200091,,137,37.3,,,,TSHE,1,,15.163,96.599,200091,N,,,,,,
200090,RS31,0003,200090,,137,13.4,,,,TSHE,1,,11.261,96.864,200090,N,,,,,,
100324,RS31,0009,100324,,137,3,,,,RHMA,1,UWD; GROUND,11.291,245.972,100324,N,,,,,,
100807,RS31,0003,100807,,137,22.3,,,,TSHE,1,STILTED ROOTS,11.527,89.923,100807,N,,,,,,
100352,RS31,0009,100352,,137,5.5,,,,RHMA,1,,7.661,245.287,100352,N,,,,,,
100847,RS31,0001,100847,,137,37.9,,,,TSHE,1,,22.72,40.795,100847,N,,,,,,
200752,RS31,0007,200752,,137,4,,,,RHMA,1,,9.793,176.538,200752,Y,,,,,,
200600,RS31,0000,200600,,137,7.2,,,,TSHE,1,,3.506,5.141,200600,N,,,,,,
100330,RS31,0009,100330,,137,25.5,,,,PSME,1,,9.733,244.224,100330,N,,,,,,
200382,RS31,0006,200382,,137,79.7,,,,PSME,1,,12.254,155.574,200382,N,,,,,,
101495,RS31,0009,101495,,137,1.4,,,,RHMA,1,,6.606,235.041,101494,Y,,,,,,
100253,RS31,0009,100253,,137,1.3,,,,RHMA,1,,22.085,244.665,100252,Y,,,,,,
200342,RS31,0006,200342,,137,2.1,,,,ACCI,1,,17.675,166.902,200342,N,,,,,,
200333,RS31,0006,200333,,137,97.3,,,,PSME,1,,13.349,165.692,200333,N,,,,,,
100094,RS31,0004,100094,,137,81,,,,PSME,1,,4.559,114.803,100094,N,,,,,,
200375,RS31,0006,200375,,137,38.4,,,,TSHE,1,,24.74,161.59,200375,N,,,,,,
101419,RS31,0009,101419,,137,2.8,,,,RHMA,1,,24.449,237.72,101419,N,,,,,,
200650,RS31,0000,200650,,137,1.2,,,,THPL,1,,3.703,7.457,200650,N,,,,,,
200106,RS31,0006,200106,,137,12.6,,,,TSHE,1,,23.421,152.519,200106,N,,,,,,
100972,RS31,0008,100972,,137,1.2,,,,RHMA,1,,11.784,211.22,100971,Y,,,,,,
100656,RS31,0008,100656,,137,2.9,,,,RHMA,1,,11.063,208.405,100654,Y,,,,,,
200538,RS31,0001,200538,,137,12.6,,,,TSHE,1,,1.073,48.33,200538,N,,,,,,
200048,RS31,0004,200048,,137,1.5,,,,COCOC,1,,19.402,117.832,200048,Y,,,,,,
200322,RS31,0006,200322,,137,33.2,,,,TSHE,1,,6.179,171.338,200322,N,,,,,,
100347,RS31,0009,100347,,137,3,,,,RHMA,1,,0.749,245.195,100347,N,,,,,,
101478,RS31,0009,101478,,137,2.1,,,,RHMA,1,,11.181,238.426,101478,N,,,,,,
200530,RS31,0001,200530,,137,101.3,,,,TSHE,1,,0.302,42.471,200530,N,,,,,,
200136,RS31,0005,200136,,137,1.5,,,,ACMA,1,,18.965,137.995,200135,Y,,,,,,
101162,RS31,0000,101162,,137,1.7,,,,VAPA,1,,10.313,13.429,101162,Y,,,,,,
101496,RS31,0009,101496,,137,1.1,,,,RHMA,1,,6.606,235.041,101494,Y,,,,,,
200556,RS31,0000,200556,,137,1.5,,,,VAPA,1,,5.104,13.419,200514,Y,,,,,,
200566,RS31,0001,200566,,137,13.8,,,,THPL,1,LEAN,8.222,48.238,200566,N,,,,,,
200565,RS31,0002,200565,,137,7.9,,,,TSHE,1,STRESS,3.661,51.623,200565,N,,,,,,
101493,RS31,0009,101493,,137,1,,,,RHMA,1,,5.888,236.122,101493,N,,,,,,
200684,RS31,0000,200684,,135,3.5,,,,TSHE,1,POM 135,2.604,2.354,200684,N,,,,,,
200391,RS31,0006,200391,,137,102.9,,,,PSME,1,,17.207,153.334,200391,N,,,,,,
200769,RS31,0007,200769,,137,1,,,,ACCI,1,,19.064,179.432,200769,N,,,,,,
100921,RS31,0008,100921,,137,1.1,,,,RHMA,1,,4.791,223.001,100921,N,,,,,,
100987,RS31,0007,100987,,137,37.1,,,,PSME,1,,15.948,199.627,100987,N,,,,,,
301187,RS31,0000,301187,,135,1.5,,,,TSHE,1,POM 135,6.035,4.227,301187,N,,,,,,
100958,RS31,0008,100958,,137,6.5,,,,TSHE,1,,22.311,215.707,100958,N,,,,,,
200562,RS31,0001,200562,,137,11.1,,,,TSHE,1,WB,6.303,49.142,200562,N,,,,,,
100665,RS31,0008,100665,,137,1.8,,,,RHMA,1,,11.297,207.718,100664,Y,,,,,,
200756,RS31,0007,200756,,137,1.1,,,,RHMA,1,,9.793,176.538,200752,Y,,,,,,
101115,RS31,0001,101115,,137,1.7,,,,TSHE,1,,3.023,27.903,101115,N,,,,,,
200134,RS31,0005,200134,,137,4.8,,,,TSHE,1,,16.64,140.127,200134,N,,,,,,
101385,RS31,0003,101385,,137,11.5,,,,TSHE,1,,5.007,76.931,101385,N,,,,,,
200552,RS31,0000,200552,,137,1.3,,,,TSHE,1,,2.039,9.112,200551,Y,,,,,,
1600625,RS31,0000,1600625,,137,1.1,,,,VAPA,1,,1.906,8.415,1600624,Y,,,,,,
100368,RS31,0009,100368,,137,1.1,,,,RHMA,1,LEAN,11.885,244.415,100367,Y,,,,,,
100087,RS31,0000,100087,,137,1.2,,,,VAPA,1,,18.26,1.585,100087,N,,,,,,
100911,RS31,0009,100911,,137,1.3,,,,RHMA,1,,7.178,225.079,100910,Y,,,,,,
200164,RS31,0005,200164,,137,1.7,,,,VAPA,1,,16.591,134.378,200163,Y,,,,,,
100948,RS31,0008,100948,,137,1.8,,,,RHMA,1,,13.621,216.736,100948,Y,,,,,,
200217,RS31,0008,200217,,137,29.7,,,,PSME,1,,8.127,202.635,200217,N,,,,,,
100099,RS31,0004,100099,,137,1.6,,,,COCOC,1,,1.959,112.948,100099,Y,,,,,,
200688,RS31,0000,200688,,137,3.1,,,,TSHE,1,WB,2.693,3.31,200688,N,,,,,,
100947,RS31,0008,100947,,137,1,,,,RHMA,1,,13.039,216.703,100946,Y,,,,,,
200327,RS31,0006,200327,,137,3.8,,,,RHMA,1,,5.157,173.961,200327,Y,,,,,,
200549,RS31,0001,200549,,137,10.1,,,,TSHE,1,,10.098,36.333,200549,N,,,,,,
200178,RS31,0004,200178,,137,9.3,,,,TSHE,1,WARTS,16.415,124.08,200178,N,,,,,,
501043,RS31,0000,501043,,137,1.6,,,,TSHE,1,,3.655,2.571,501043,N,,,,,,
100491,RS31,0009,100491,,137,3.9,,,,RHMA,1,,11.743,238.554,100491,Y,,,,,,
100086,RS31,0000,100086,,137,13.3,,,,TSHE,1,WB,19.13,6.496,100086,N,,,,,,
501055,RS31,0000,501055,,137,1.2,,,,CACH,1,,8.301,1.723,501051,Y,,,,,,
101107,RS31,0001,101107,,137,1.4,,,,TSHE,1,,8.509,29.545,101107,N,,,,,,
200671,RS31,0000,200671,,141,6.9,,,,TSHE,1,POM 141; NURSE; WB,0.473,2.917,200671,N,,,,,,
101123,RS31,0000,101123,,137,23.6,,,,TSHE,1,WB,4.207,24.694,101123,N,,,,,,
101422,RS31,0009,101422,,137,1.4,,,,RHMA,1,,22.009,237.818,101422,N,,,,,,
200598,RS31,0000,200598,,137,1.3,,,,THPL,1,,5.629,7.207,200598,N,,,,,,
200725,RS31,0007,200725,,137,1.3,,,,ACCI,1,,24.443,188.574,200725,N,,,,,,
101128,RS31,0001,101128,,137,1.3,,,,TSHE,1,,0.041,25.585,101128,Y,,,,,,
200098,RS31,0003,200098,,137,22.8,,,,THPL,1,,21.649,90.907,200098,N,,,,,,
100344,RS31,0009,100344,,137,3.2,,,,RHMA,1,,0.023,245.876,100344,Y,,,,,,
200744,RS31,0007,200744,,137,7,,,,ACCI,1,,8.631,185.89,200744,N,,,,,,
200697,RS31,0000,200697,,137,1.7,,,,VAPA,1,,5.302,5.056,200697,N,,,,,,
100659,RS31,0008,100659,,137,2.4,,,,RHMA,1,,10.834,208.106,100659,Y,,,,,,
100374,RS31,0009,100374,,11,3.3,,,,RHMA,1,POM 110; BROKEN AT DBH; UWD; STRESS,14.871,245.988,100374,N,,,,,,
1600615,RS31,0000,1600615,,137,2.5,,,,TSHE,1,,1.76,8.567,1600615,N,,,,,,
1600621,RS31,0000,1600621,,137,2.3,,,,TSHE,1,,0.628,6.803,1600621,N,,,,,,
101441,RS31,0009,101441,,137,1.1,,,,RHMA,1,,20.675,227.897,101441,N,,,,,,
101129,RS31,0001,101129,,137,1.3,,,,TSHE,1,,0.041,25.585,101128,Y,,,,,,
101158,RS31,0000,101158,,137,1.2,,,,RHMA,1,,6.217,15.465,101157,Y,,,,,,
100942,RS31,0008,100942,,137,10,,,,TSHE,1,,8.601,214.17,100942,N,,,,,,
200754,RS31,0007,200754,,137,2.4,,,,RHMA,1,,9.793,176.538,200752,Y,,,,,,
100943,RS31,0008,100943,,137,102.8,,,,PSME,1,,10.939,215.015,100943,N,,,,,,
100925,RS31,0008,100925,,137,2.1,,,,RHMA,1,,8.51,220.747,100925,Y,,,,,,
101445,RS31,0008,101445,,137,2.6,,,,RHMA,1,,17.042,224.87,101445,N,,,,,,
101398,RS31,0003,101398,,137,19.3,,,,TSHE,1,,2.741,83.93,101398,N,,,,,,
200380,RS31,0006,200380,,157,73.8,,,,PSME,1,POM 157; DEAD MULTI FUSED AT DBH,13.96,158.166,200380,N,,,,,,
501053,RS31,0000,501053,,137,1.1,,,,CACH,1,,8.301,1.723,501051,Y,,,,,,
200315,RS31,0007,200315,,137,1.3,,,,ACMA,1,,16.292,176.089,200314,Y,,,,,,
301192,RS31,0000,301192,,137,1.2,,,,TSHE,1,,5.221,3.875,301192,N,,,,,,
200045,RS31,0004,200045,,137,1.7,,,,COCOC,1,,15.596,117.708,200045,Y,,,,,,
200101,RS31,0006,200101,,137,37.8,,,,PSME,1,STRESS,19.642,151.057,200101,N,,,,,,
100808,RS31,0003,100808,,137,132.4,,,,PSME,1,,11.999,85.473,100808,N,,,,,,
200532,RS31,0001,200532,,137,17,,,,TSHE,1,,10.243,36.96,200532,N,,,,,,
200678,RS31,0000,200678,,137,1.7,,,,THPL,1,NURSE,1.856,1.956,200678,N,,,,,,
100932,RS31,0008,100932,,137,159,,,,PSME,1,,11.283,222.805,100932,N,,,,,,
200520,RS31,0000,200520,,137,4.1,,,,TSHE,1,,1.212,14.617,200520,N,,,,,,
100356,RS31,0009,100356,,137,2.4,,,,RHMA,1,,9.296,242.307,100355,Y,,,,,,
200206,RS31,0007,200206,,137,1.4,,,,RHMA,1,,0.924,197.745,200206,N,,,,,,
100871,RS31,0001,100871,,137,28.3,,,,TSHE,1,WITCHES BROOM,15.228,30.229,100871,N,,,,,,
101137,RS31,0000,101137,,137,6.4,,,,TSHE,1,WB,8.434,18.148,101137,N,,,,,,
100256,RS31,0009,100256,,137,1.4,,,,RHMA,1,UWD; LEAN,23.766,244.139,100256,N,,,,,,
300898,RS31,0002,300898,,137,31,,,,TSHE,1,,24.534,50.803,300898,N,,,,,,
200313,RS31,0007,200313,,137,1.8,,,,ACCI,1,,18.618,176.801,200313,N,,,,,,
100339,RS31,0009,100339,,137,3,,,,RHMA,1,GROUND; UWD,2.74,246.223,100339,Y,,,,,,
100494,RS31,0009,100494,,137,2,,,,TSHE,1,NURSE,14.719,235.934,100494,N,,,,,,
301199,RS31,0000,301199,,137,1.5,,,,TSHE,1,,5.453,2.548,301199,Y,,,,,,
200021,RS31,0004,200021,,137,1.9,,,,THPL,1,,15.917,119.746,200021,N,,,,,,
100353,RS31,0009,100353,,137,3.4,,,,TSHE,1,,7.894,242.339,100353,N,,,,,,
101393,RS31,0002,101393,,137,36.5,,,,TSHE,1,,1.238,74.647,101393,N,,,,,,
200207,RS31,0007,200207,,137,28.9,,,,PSME,1,,4.448,196.883,200207,N,,,,,,
101119,RS31,0001,101119,,137,1.7,,,,TSHE,1,,6,28.616,101119,N,,,,,,
200160,RS31,0005,200160,,137,1.1,,,,TSHE,1,NURSE,22.6,132.327,200159,Y,,,,,,
100475,RS31,0009,100475,,137,1.6,,,,RHMA,1,,24.077,241.968,100473,Y,,,,,,
200564,RS31,0001,200564,,137,82.9,,,,TSHE,1,WB,6.605,41.579,200564,N,,,,,,
200124,RS31,0005,200124,,137,110,,,,PSME,1,,22.53,144.54,200124,N,,,,,,
101435,RS31,0009,101435,,137,1.5,,,,RHMA,1,,21.858,234.369,101435,Y,,,,,,
100905,RS31,0009,100905,,137,4.8,,,,RHMA,1,,8.801,225.571,100905,Y,,,,,,
200581,RS31,0000,200581,,137,2.5,,,,TSHE,1,,3.191,9.034,200581,N,,,,,,
100838,RS31,0002,100838,,137,40.2,,,,TSHE,1,,17.854,56.522,100838,N,,,,,,
200384,RS31,0006,200384,,137,7.1,,,,TSHE,1,,7.674,155.539,200383,Y,,,,,,
200724,RS31,0007,200724,,137,5.3,,,,ACCI,1,,24.32,188.731,200724,N,,,,,,
200515,RS31,0001,200515,,137,2.7,,,,TSHE,1,,3.247,42.332,200515,N,,,,,,
200700,RS31,0000,200700,,137,2.3,,,,TSHE,1,,6.662,6.209,200700,N,,,,,,
100936,RS31,0008,100936,,137,1.2,,,,RHMA,1,,12.177,222.46,100933,Y,,,,,,
200082,RS31,0004,200082,,137,9.5,,,,TSHE,1,PMULT OF 0200083,13.159,109.147,200082,N,,,,,,
100985,RS31,0007,100985,,137,4,,,,TSHE,1,,11.005,195.328,100985,N,,,,,,
100258,RS31,0009,100258,,137,1.4,,,,RHMA,1,,22.528,245.277,100257,Y,,,,,,
200518,RS31,0000,200518,,137,1.2,,,,VAPA,1,,5.104,13.419,200514,Y,,,,,,
100375,RS31,0009,100375,,137,1.2,,,,RHMA,1,UWD; LEAN,15.221,245.988,100375,N,,,,,,
101131,RS31,0000,101131,,137,72.5,,,,THPL,1,,0.209,20.259,101131,N,,,,,,
200547,RS31,0001,200547,,137,10.8,,,,THPL,1,,4.454,39.91,200547,N,,,,,,
200586,RS31,0000,200586,,137,6.4,,,,TSHE,1,,3.113,10.35,200586,N,,,,,,
200050,RS31,0004,200050,,137,1.1,,,,COCOC,1,,19.402,117.832,200048,Y,,,,,,
200093,RS31,0004,200093,,137,1.1,,,,TSHE,1,,16.498,101.393,200093,N,,,,,,
100486,RS31,0009,100486,,137,1.7,,,,RHMA,1,,12.34,239.838,100486,N,,,,,,
101395,RS31,0003,101395,,137,23,,,,TSHE,1,,4.831,84.323,101395,N,,,,,,
200526,RS31,0000,200526,,137,1,,,,VAPA,1,,6.917,9.815,200524,Y,,,,,,
100864,RS31,0001,100864,,137,24.3,,,,TSHE,1,WITCHES BROOM; UPPER LEAN,21.312,36.18,100864,N,,,,,,
200385,RS31,0006,200385,,137,77.1,,,,PSME,1,,3.594,153.619,200385,N,,,,,,
200341,RS31,0006,200341,,137,1.3,,,,ACCI,1,,16.767,166.655,200341,N,,,,,,
100989,RS31,0008,100989,,137,6,,,,ACCI,1,,22.501,202.512,100989,N,,,,,,
101427,RS31,0009,101427,,137,3.7,,,,RHMA,1,,22.661,236.21,101427,N,,,,,,
200741,RS31,0007,200741,,137,8,,,,ACCI,1,,7.777,190.644,200741,N,,,,,,
100090,RS31,0004,100090,,137,31.3,,,,PSME,1,,1.125,122.344,100090,N,,,,,,
200347,RS31,0006,200347,,137,7,,,,TSHE,1,,24.349,174.176,200347,N,,,,,,
200209,RS31,0007,200209,,137,1.1,,,,TSHE,1,,5.183,199.932,200209,N,,,,,,
200681,RS31,0000,200681,,137,1,,,,TSHE,1,,1.721,1.895,200681,N,,,,,,
101443,RS31,0009,101443,,137,32.3,,,,TSHE,1,,15.846,227.542,101443,N,,,,,,
200344,RS31,0006,200344,,137,1,,,,RHMA,1,,18.982,170.93,200343,Y,,,,,,
200388,RS31,0005,200388,,137,25.9,,,,ACMA,1,DEAD LEADER,12.138,148.268,200388,Y,,,,,,
100338,RS31,0009,100338,,137,1.5,,,,ACCI,1,,3.115,246.351,100338,N,,,,,,
100376,RS31,0009,100376,,137,62.1,,,,TSHE,1,,16.079,244.072,100376,N,,,,,,
101497,RS31,0009,101497,,137,1.1,,,,RHMA,1,MAIN TRUNK SNAPPED BELOW DBH,13.625,229.348,101497,Y,,,,,,
200046,RS31,0004,200046,,137,1.3,,,,COCOC,1,,15.596,117.708,200045,Y,,,,,,
101405,RS31,0009,101405,,137,78.8,,,,PSME,1,,22.916,238.899,101405,N,,,,,,
101442,RS31,0009,101442,,137,51.2,,,,PSME,1,,17.448,227.887,101442,N,,,,,,
101281,RS31,0008,101281,,137,69.4,,,,PSME,1,,24.045,222.096,101281,N,,,,,,
100919,RS31,0008,100919,,137,1,,,,RHMA,1,,7.988,223.745,100918,Y,,,,,,
200544,RS31,0000,200544,,137,2.9,,,,TSHE,1,,7.521,11.589,200544,N,,,,,,
200213,RS31,0008,200213,,137,12.6,,,,TSHE,1,,5.151,203.63,200213,N,,,,,,
100321,RS31,0009,100321,,137,1.5,,,,TSHE,1,,10.758,248.337,100321,N,,,,,,
200571,RS31,0000,200571,,137,2.5,,,,TSHE,1,,1.824,11.992,200571,N,,,,,,
100658,RS31,0008,100658,,137,2.4,,,,RHMA,1,,11.063,208.405,100654,Y,,,,,,
100810,RS31,0003,100810,,137,40.1,,,,TSHE,1,,14.902,81.635,100810,N,,,,,,
200086,RS31,0004,200086,,137,56.7,,,,PSME,1,,10.563,102.889,200086,N,,,,,,
500715,RS31,0000,500715,,137,1.2,,,,TSHE,1,,5.529,6.689,500715,N,,,,,,
200599,RS31,0000,200599,,141,2.2,,,,TSHE,1,WB; POM 141,3.486,6.346,200599,N,,,,,,
101168,RS31,0000,101168,,137,1,,,,VAPA,1,,8.684,13.963,101164,Y,,,,,,
100841,RS31,0002,100841,,137,53.9,,,,TSHE,1,,22.107,53.743,100841,N,,,,,,
200204,RS31,0007,200204,,137,1.1,,,,ACCI,1,,0.721,197.246,200204,N,,,,,,
101485,RS31,0009,101485,,137,26.8,,,,PSME,1,,4.71,237.462,101485,N,,,,,,
101130,RS31,0000,101130,,137,1.9,,,,TSHE,1,,0.731,23.24,101130,N,,,,,,
100992,RS31,0007,100992,,137,5.2,,,,ACCI,1,,23.409,199.317,100992,N,,,,,,
200646,RS31,0005,200646,,137,27.1,,,,PSME,1,,0.087,130.163,200646,N,,,,,,
100484,RS31,0009,100484,,137,1.4,,,,CACH,1,,10.857,242.508,100361,Y,,,,,,
200092,RS31,0004,200092,,137,3.9,,,,THPL,1,LEAN AT BASE,15.74,100.305,200092,N,,,,,,
200749,RS31,0007,200749,,137,31.9,,,,TSHE,1,,4.355,177.311,200749,N,,,,,,
101125,RS31,0000,101125,,137,51.3,,,,PSME,1,,3.328,24.15,101125,N,,,,,,
200757,RS31,0007,200757,,137,1.1,,,,RHMA,1,,9.793,176.538,200752,Y,,,,,,
1600618,RS31,0000,1600618,,137,1.2,,,,TSHE,1,,0.633,8.729,1600618,N,,,,,,
100478,RS31,0009,100478,,137,4.4,,,,RHMA,1,,22.372,240.577,100478,N,,,,,,
101475,RS31,0009,101475,,137,1,,,,RHMA,1,,7.735,233.969,101473,Y,,,,,,
301175,RS31,0007,301175,,137,1.1,,,,RHMA,1,,0.824,183.447,301174,Y,,,,,,
100307,RS31,0009,100307,,137,4.1,,,,RHMA,1,,4.467,248.538,100307,N,,,,,,
301193,RS31,0000,301193,,137,1,,,,THPL,1,LEAN AT BASE,5.615,3.664,301193,N,,,,,,
100928,RS31,0008,100928,,137,1.8,,,,RHMA,1,,9.26,220.647,100927,Y,,,,,,
200016,RS31,0004,200016,,137,5,,,,THPL,1,LAYERING,21.724,121.811,200015,Y,,,,,,
100935,RS31,0008,100935,,137,1.4,,,,RHMA,1,,12.177,222.46,100933,Y,,,,,,
100802,RS31,0003,100802,,137,24.4,,,,TSHE,1,,23,86.793,100802,N,,,,,,
200723,RS31,0007,200723,,137,2.3,,,,ACCI,1,,23.745,188.731,200723,N,,,,,,
200027,RS31,0004,200027,,137,2,,,,THPL,1,,12.295,118.586,200026,Y,,,,,,
101440,RS31,0009,101440,,137,1.6,,,,RHMA,1,,20.508,228.836,101439,Y,,,,,,
200180,RS31,0005,200180,,137,17.2,,,,TSHE,1,,21.843,127.688,200180,N,,,,,,
200010,RS31,0004,200010,,137,29.7,,,,TSHE,1,,24.068,117.941,200010,N,,,,,,
101112,RS31,0001,101112,,137,1.5,,,,TSHE,1,UWD,1.39,30.302,101112,N,,,,,,
100825,RS31,0002,100825,,137,15.6,,,,TSHE,1,,10.457,70.407,100825,N,,,,,,
200746,RS31,0007,200746,,137,2.4,,,,THPL,1,,6.351,184.557,200746,N,,,,,,
101110,RS31,0001,101110,,137,6.8,,,,TSHE,1,UWD,2.024,30.503,101110,N,,,,,,
200774,RS31,0007,200774,,137,1.2,,,,ACCI,1,,24.508,181.164,200774,N,,,,,,
100476,RS31,0009,100476,,137,1,,,,RHMA,1,,24.077,241.968,100473,Y,,,,,,
100882,RS31,0001,100882,,137,7,,,,TSHE,1,,22.648,29.577,100882,N,,,,,,
200324,RS31,0006,200324,,137,1.9,,,,RHMA,1,,5.407,173.911,200324,Y,,,,,,
100823,RS31,0002,100823,,137,22.7,,,,TSHE,1,,9.81,74.181,100823,N,,,,,,
100341,RS31,0009,100341,,137,1.2,,,,RHMA,1,GROUND; UWD,2.74,246.223,100339,Y,,,,,,
301182,RS31,0007,301182,,137,74.3,,,,PSME,1,,1.177,178.266,301182,N,,,,,,
100824,RS31,0002,100824,,137,16.2,,,,TSHE,1,,10.033,71.904,100824,N,,,,,,
100018,RS31,0000,100018,,137,2.1,,,,TSHE,1,,22.423,20.009,100018,N,,,,,,
200758,RS31,0007,200758,,137,1.2,,,,RHMA,1,,9.793,176.538,200752,Y,,,,,,
100498,RS31,0009,100498,,137,2.8,,,,RHMA,1,,19.417,240.08,100498,N,,,,,,
100848,RS31,0001,100848,,137,31.4,,,,TSHE,1,,24.822,41.674,100848,N,,,,,,
100481,RS31,0009,100481,,137,2.1,,,,RHMA,1,,15.678,237.308,100481,Y,,,,,,
1600604,RS31,0000,1600604,,137,1.9,,,,TSHE,1,,0.852,11.301,1600604,N,,,,,,
200165,RS31,0005,200165,,137,1,,,,VAPA,1,,16.591,134.378,200163,Y,,,,,,
100664,RS31,0008,100664,,137,2.1,,,,RHMA,1,,11.297,207.718,100664,Y,,,,,,
